"date","playerid","gameid","cash_turnover","bonous_turnover","cash_winnings","bonous_winings","turnover","winnings","cash_result","bonous_result","gross_result"
"2017-03-28",16,658,0.6,0.0,0.30000000000000004,0.0,0.6,0.30000000000000004,0.29999999999999993,0.0,0.29999999999999993
"2017-03-20",5,524,5.284853609555,0.0,1.5854560828665,0.0,5.284853609555,1.5854560828665,3.6993975266885,0.0,3.6993975266885
"2017-04-01",49,1461,5.9,0.0,0.49,0.0,5.9,0.49,5.41,0.0,5.41
"2017-04-05",33,2047,1.3007284079084251,0.0,2.289281997918828,0.0,1.3007284079084251,2.289281997918828,-0.9885535900104028,0.0,-0.9885535900104028
"2017-03-21",27,2378,1.05176802204506,0.0,0.736237615431542,0.0,1.05176802204506,0.736237615431542,0.31553040661351806,0.0,0.31553040661351806
"2017-03-21",26,1837,0.0,0.0,0.420707208818024,0.0,0.0,0.420707208818024,-0.420707208818024,0.0,-0.420707208818024
"2017-03-21",39,2378,0.0,0.0,1.472475230863084,0.0,0.0,1.472475230863084,-1.472475230863084,0.0,-1.472475230863084
"2017-03-21",8,1461,1.05176802204506,0.0,0.0,0.0,1.05176802204506,0.0,1.05176802204506,0.0,1.05176802204506
"2017-03-28",2,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-03-22",39,2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-03-22",5,1883,2.10697091326654,0.0,3.581850552553118,0.0,2.10697091326654,3.581850552553118,-1.474879639286578,0.0,-1.474879639286578
"2017-03-24",35,2378,1.05157999894842,0.0,3.7856879962143117,0.0,1.05157999894842,3.7856879962143117,-2.734107997265892,0.0,-2.734107997265892
"2017-03-23",4,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-03-28",28,1659,1.2565050312555601,0.0,0.0,0.0,1.2565050312555601,0.0,1.2565050312555601,0.0,1.2565050312555601
"2017-03-22",7,419,0.2633713641583175,0.0,0.36871990982164454,0.0,0.2633713641583175,0.36871990982164454,-0.10534854566332702,0.0,-0.10534854566332702
"2017-04-02",23,399,7.34353034976183,0.0,0.0,0.0,7.34353034976183,0.0,7.34353034976183,0.0,7.34353034976183
"2017-03-21",28,2353,0.0,0.0,2.2087128462946257,0.0,0.0,2.2087128462946257,-2.2087128462946257,0.0,-2.2087128462946257
"2017-04-04",34,549,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5
"2017-03-23",42,384,3.15440828557911,0.0,0.0,0.0,3.15440828557911,0.0,3.15440828557911,0.0,3.15440828557911
"2017-03-23",4,2327,0.525734714263185,0.0,0.0,0.0,0.525734714263185,0.0,0.525734714263185,0.0,0.525734714263185
"2017-03-24",21,2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-03-23",17,419,0.2628673571315925,0.0,0.1577204142789555,0.0,0.2628673571315925,0.1577204142789555,0.10514694285263698,0.0,0.10514694285263698
"2017-03-27",2,421,0.0,0.0,0.419405911526324,0.0,0.0,0.419405911526324,-0.419405911526324,0.0,-0.419405911526324
"2017-04-07",19,2555,4.8,0.0,0.0,0.0,4.8,0.0,4.8,0.0,4.8
"2017-04-07",21,1463,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0
"2017-03-27",2,2466,0.209702955763162,0.0,0.0,0.0,0.209702955763162,0.0,0.209702955763162,0.0,0.209702955763162
"2017-04-06",38,2555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-03-23",47,1486,1.05146942852637,0.0,11.040428999526885,0.0,1.05146942852637,11.040428999526885,-9.988959571000514,0.0,-9.988959571000514
"2017-03-26",9,422,0.0,0.0,0.28,0.0,0.0,0.28,-0.28,0.0,-0.28
"2017-04-07",5,403,0.93786146744058,0.0,0.0,0.0,0.93786146744058,0.0,0.93786146744058,0.0,0.93786146744058
"2017-04-02",47,1355,2.517781834204056,0.0,0.0,0.0,2.517781834204056,0.0,2.517781834204056,0.0,2.517781834204056
"2017-03-28",28,2455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-03-31",16,658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-03-27",10,2601,2.09702955763162,0.0,0.0,0.0,2.09702955763162,0.0,2.09702955763162,0.0,2.09702955763162
"2017-04-07",15,403,1.2504819565874399,0.0,0.0,0.0,1.2504819565874399,0.0,1.2504819565874399,0.0,1.2504819565874399
"2017-03-26",26,2668,0.8660508083140875,0.0,0.0,0.0,0.8660508083140875,0.0,0.8660508083140875,0.0,0.8660508083140875
"2017-03-31",20,2556,0.2614433765934975,0.0,0.0,0.0,0.2614433765934975,0.0,0.2614433765934975,0.0,0.2614433765934975
"2017-04-05",42,2047,5.202913631633701,0.0,0.0,0.0,5.202913631633701,0.0,5.202913631633701,0.0,5.202913631633701
"2017-03-31",44,360,0.0,0.0,3.2,0.0,0.0,3.2,-3.2,0.0,-3.2
"2017-03-31",35,2685,0.104577350637399,0.0,0.0,0.0,0.104577350637399,0.0,0.104577350637399,0.0,0.104577350637399
"2017-03-31",16,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-04-01",2,2132,1.04907576425169,0.0,0.45110257862822667,0.0734353034976183,1.04907576425169,0.524537882125845,0.5979731856234632,-0.0734353034976183,0.524537882125845
"2017-03-27",27,2047,1.3106434735197625,0.0,0.0,0.0,1.3106434735197625,0.0,1.3106434735197625,0.0,1.3106434735197625
"2017-03-27",30,398,0.0,0.0,0.2621286947039525,0.0,0.0,0.2621286947039525,-0.2621286947039525,0.0,-0.2621286947039525
"2017-03-26",43,1917,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2
"2017-03-30",16,563,4.1882623946390405,0.0,0.1884718077587568,0.0,4.1882623946390405,0.1884718077587568,3.999790586880284,0.0,3.999790586880284
"2017-04-04",38,2555,6.6,0.0,3.0,0.0,6.6,3.0,3.5999999999999996,0.0,3.5999999999999996
"2017-04-04",17,377,1.681643806821168,0.0,9.932208734037525,0.0,1.681643806821168,9.932208734037525,-8.250564927216358,0.0,-8.250564927216358
"2017-03-27",29,1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-03-27",19,1395,1.258217734578972,0.0,0.629108867289486,0.0,1.258217734578972,0.629108867289486,0.629108867289486,0.0,0.629108867289486
"2017-04-06",50,2112,1.3035090463527874,0.0,0.0,0.0,1.3035090463527874,0.0,1.3035090463527874,0.0,1.3035090463527874
"2017-03-23",29,1684,1.577204142789555,0.0,4.20587771410548,0.0,1.577204142789555,4.20587771410548,-2.628673571315925,0.0,-2.628673571315925
"2017-03-28",37,1393,3.3000000000000003,0.0,0.0,0.0,3.3000000000000003,0.0,3.3000000000000003,0.0,3.3000000000000003
"2017-03-26",33,377,0.419405911526324,0.0,1.279188030155288,0.0,0.419405911526324,1.279188030155288,-0.859782118628964,0.0,-0.859782118628964
"2017-03-26",7,1935,1.732101616628175,0.0,27.782909930715928,0.0,1.732101616628175,27.782909930715928,-26.050808314087753,0.0,-26.050808314087753
"2017-03-27",1,1343,0.314554433644743,0.0,0.0,0.0,0.314554433644743,0.0,0.314554433644743,0.0,0.314554433644743
"2017-03-31",43,690,1.6,0.0,0.0,0.0,1.6,0.0,1.6,0.0,1.6
"2017-04-06",19,1463,7.0,0.0,10.0,0.0,7.0,10.0,-3.0,0.0,-3.0
"2017-04-06",31,2321,1.168360789811894,0.0,0.0,0.0,1.168360789811894,0.0,1.168360789811894,0.0,1.168360789811894
"2017-04-06",30,34,2.2524636320976166,0.0,0.0,0.0,2.2524636320976166,0.0,2.2524636320976166,0.0,2.2524636320976166
"2017-03-31",50,2418,3.0,0.0,23.0,0.0,3.0,23.0,-20.0,0.0,-20.0
"2017-03-29",22,1390,0.0,0.0,0.2,0.0,0.0,0.2,-0.2,0.0,-0.2
"2017-03-26",33,2378,1.04851477881581,0.0,1.572772168223715,0.0,1.04851477881581,1.572772168223715,-0.524257389407905,0.0,-0.524257389407905
"2017-03-24",34,524,0.262894999737105,0.0,0.105157999894842,0.0,0.262894999737105,0.105157999894842,0.15773699984226303,0.0,0.15773699984226303
"2017-03-28",12,1453,0.20941750520926,0.0,0.0,0.0,0.20941750520926,0.0,0.20941750520926,0.0,0.20941750520926
"2017-03-28",33,2565,1.25,0.0,0.0,0.0,1.25,0.0,1.25,0.0,1.25
"2017-03-26",14,1905,4.19405911526324,0.0,2.516435469157944,0.0,4.19405911526324,2.516435469157944,1.677623646105296,0.0,1.677623646105296
"2017-03-26",39,1917,0.4,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.4
"2017-03-22",13,2378,0.0,0.0,2.528365095919848,0.0,0.0,2.528365095919848,-2.528365095919848,0.0,-2.528365095919848
"2017-03-28",22,2659,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25
"2017-03-20",34,524,8.9842511362435,0.0,1.4797590106754002,0.0,8.9842511362435,1.4797590106754002,7.504492125568101,0.0,7.504492125568101
"2017-03-27",4,2555,4.8,0.0,3.2,0.0,4.8,3.2,1.5999999999999996,0.0,1.5999999999999996
"2017-03-27",44,2555,9.6,0.0,0.0,0.0,9.6,0.0,9.6,0.0,9.6
"2017-04-01",48,2518,0.6,0.0,4.10722729275507,0.0,0.6,4.10722729275507,-3.50722729275507,0.0,-3.50722729275507
"2017-04-01",44,563,0.7868068231887675,0.0,0.7868068231887675,0.0,0.7868068231887675,0.7868068231887675,0.0,0.0,0.0
"2017-03-25",42,1738,3.14554433644743,0.0,0.0,0.0,3.14554433644743,0.0,3.14554433644743,0.0,3.14554433644743
"2017-03-29",33,2569,0.0,0.0,1.2000000000000002,0.0,0.0,1.2000000000000002,-1.2000000000000002,0.0,-1.2000000000000002
"2017-03-26",1,2348,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2
"2017-03-21",38,2676,0.0,0.0,15.776520330675899,0.0,0.0,15.776520330675899,-15.776520330675899,0.0,-15.776520330675899
"2017-04-02",37,563,0.0,0.0,0.7658253079037337,0.0,0.0,0.7658253079037337,-0.7658253079037337,0.0,-0.7658253079037337
"2017-03-28",31,148,0.6,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.6
"2017-03-27",13,2555,4.8,0.0,5.1,0.0,4.8,5.1,-0.2999999999999998,0.0,-0.2999999999999998
"2017-04-02",46,2136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-03-22",40,399,1.05348545663327,0.0,0.0,0.0,1.05348545663327,0.0,1.05348545663327,0.0,1.05348545663327
"2017-04-02",43,2555,4.8,0.0,1.2,0.0,4.8,1.2,3.5999999999999996,0.0,3.5999999999999996
"2017-03-21",35,2169,1.682828835272096,0.0,1.8931824396811079,0.0,1.682828835272096,1.8931824396811079,-0.21035360440901196,0.0,-0.21035360440901196
"2017-03-29",16,2597,0.104911978849745,0.0,0.0,0.0,0.104911978849745,0.0,0.104911978849745,0.0,0.104911978849745
"2017-04-04",41,2562,0.0,0.0,0.7,0.0,0.0,0.7,-0.7,0.0,-0.7
"2017-03-25",47,2426,1.04851477881581,0.0,0.0,0.0,1.04851477881581,0.0,1.04851477881581,0.0,1.04851477881581
"2017-04-04",12,1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-03-25",13,1685,2.621286947039525,0.0,2.09702955763162,0.0,2.621286947039525,2.09702955763162,0.524257389407905,0.0,0.524257389407905
"2017-04-07",44,1463,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0
"2017-04-07",3,2555,2.4,0.0,10.8,0.0,2.4,10.8,-8.4,0.0,-8.4
"2017-03-24",44,399,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2
"2017-03-27",47,2645,0.104851477881581,0.0,0.104851477881581,0.0,0.104851477881581,0.104851477881581,0.0,0.0,0.0
"2017-04-02",49,399,3.14722729275507,0.0,32.678710056440146,0.0,3.14722729275507,32.678710056440146,-29.531482763685077,0.0,-29.531482763685077
"2017-04-03",25,1642,0.0,0.0,0.3671765174880915,0.0,0.0,0.3671765174880915,-0.3671765174880915,0.0,-0.3671765174880915
"2017-04-05",18,399,1.04058272632674,0.0,0.0,0.0,1.04058272632674,0.0,1.04058272632674,0.0,1.04058272632674
"2017-04-05",31,384,0.0,0.0,0.104058272632674,0.0,0.0,0.104058272632674,-0.104058272632674,0.0,-0.104058272632674
"2017-03-23",40,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-03-24",7,421,0.210315999789684,0.0,0.1998001998001998,0.0,0.210315999789684,0.1998001998001998,0.010515799989484181,0.0,0.010515799989484181
"2017-03-24",2,2562,0.0,0.0,0.736105999263894,0.0,0.0,0.736105999263894,-0.736105999263894,0.0,-0.736105999263894
"2017-03-27",20,2466,0.0,0.0,0.07863860841118575,0.0,0.0,0.07863860841118575,-0.07863860841118575,0.0,-0.07863860841118575
"2017-03-27",2,2659,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25
"2017-03-21",4,2050,0.0,0.0,0.0315530406613518,0.0,0.0,0.0315530406613518,-0.0315530406613518,0.0,-0.0315530406613518
"2017-03-28",7,2062,0.45,0.0,1.75,0.0,0.45,1.75,-1.3,0.0,-1.3
"2017-04-02",47,1939,2.09815152850338,0.0,0.0,0.0,2.09815152850338,0.0,2.09815152850338,0.0,2.09815152850338
"2017-04-02",27,2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-04-01",23,1460,1.04907576425169,0.0,0.0,0.0,1.04907576425169,0.0,1.04907576425169,0.0,1.04907576425169
"2017-03-31",29,563,2.09154701274798,0.0,0.7738723947167526,0.0,2.09154701274798,0.7738723947167526,1.3176746180312273,0.0,1.3176746180312273
"2017-03-31",2,360,1.0,0.0,3.6,0.0,1.0,3.6,-2.6,0.0,-2.6
"2017-04-05",9,2105,0.832466181061392,0.0,0.0,0.0,0.832466181061392,0.0,0.832466181061392,0.0,0.832466181061392
"2017-04-05",37,1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-04-01",20,1460,3.14722729275507,0.0,0.1573613646377535,0.0,3.14722729275507,0.1573613646377535,2.9898659281173163,0.0,2.9898659281173163
"2017-03-27",7,1461,0.7,0.0,0.14,0.0,0.7,0.14,0.5599999999999999,0.0,0.5599999999999999
"2017-04-01",31,2132,0.524537882125845,0.0,0.1573613646377535,0.0,0.524537882125845,0.1573613646377535,0.36717651748809144,0.0,0.36717651748809144
"2017-03-27",46,398,3.14554433644743,0.0,0.2621286947039525,0.0,3.14554433644743,0.2621286947039525,2.8834156417434773,0.0,2.8834156417434773
"2017-03-27",35,2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-03-30",34,563,4.71179519396892,0.0,4.104497146746259,0.0,4.71179519396892,4.104497146746259,0.6072980472226615,0.0,0.6072980472226615
"2017-03-30",18,1686,2.0,0.0,1.8,0.0,2.0,1.8,0.19999999999999996,0.0,0.19999999999999996
"2017-04-05",1,1355,0.0,0.0,0.208116545265348,0.0,0.0,0.208116545265348,-0.208116545265348,0.0,-0.208116545265348
"2017-03-23",17,524,0.630881657115822,0.0,0.0,0.0,0.630881657115822,0.0,0.630881657115822,0.0,0.630881657115822
"2017-03-24",48,1913,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
"2017-03-29",14,524,1.112066975807297,0.0,4.563671079963908,0.0,1.112066975807297,4.563671079963908,-3.451604104156611,0.0,-3.451604104156611
"2017-03-23",43,28,0.525734714263185,0.0,0.0630881657115822,0.0,0.525734714263185,0.0630881657115822,0.46264654855160275,0.0,0.46264654855160275
"2017-03-23",39,28,0.525734714263185,0.0,1.05146942852637,0.0,0.525734714263185,1.05146942852637,-0.525734714263185,0.0,-0.525734714263185
"2017-03-23",44,1684,0.7886020713947774,0.0,1.8400714999211474,0.0,0.7886020713947774,1.8400714999211474,-1.05146942852637,0.0,-1.05146942852637
"2017-03-28",33,524,0.52354376302315,0.0,1.57063128906945,0.0,0.52354376302315,1.57063128906945,-1.0470875260463002,0.0,-1.0470875260463002
"2017-03-25",14,377,6.500791628658022,0.0,63.09961938913544,0.0,6.500791628658022,63.09961938913544,-56.59882776047742,0.0,-56.59882776047742
"2017-03-30",26,1659,0.418826239463904,0.0,0.0,0.0,0.418826239463904,0.0,0.418826239463904,0.0,0.418826239463904
"2017-04-04",21,2555,7.8,0.0,15.12,0.0,7.8,15.12,-7.319999999999999,0.0,-7.319999999999999
"2017-03-30",16,2518,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0
"2017-03-31",21,690,3.2,0.0,0.0,0.0,3.2,0.0,3.2,0.0,3.2
"2017-03-31",9,1938,1.254928207648788,0.0,0.522886753186995,0.0,1.254928207648788,0.522886753186995,0.732041454461793,0.0,0.732041454461793
"2017-03-31",42,2670,0.836618805099192,0.0,0.0,0.0,0.836618805099192,0.0,0.836618805099192,0.0,0.836618805099192
"2017-04-06",44,2321,0.584180394905947,0.0,0.5257623554153522,0.0,0.584180394905947,0.5257623554153522,0.058418039490594764,0.0,0.058418039490594764
"2017-03-27",28,384,0.629108867289486,0.0,0.0,0.0,0.629108867289486,0.0,0.629108867289486,0.0,0.629108867289486
"2017-04-06",29,2646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-03-30",28,2327,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0
"2017-03-26",30,2348,0.0,0.0,1.4,0.0,0.0,1.4,-1.4,0.0,-1.4
"2017-04-05",40,1400,0.0,0.0,45.62955254942756,0.0,0.0,45.62955254942756,-45.62955254942756,0.0,-45.62955254942756
"2017-04-05",22,1400,1.2486992715920882,0.0,0.0,0.0,1.2486992715920882,0.0,1.2486992715920882,0.0,1.2486992715920882
"2017-03-27",30,1343,0.629108867289486,0.0,0.524257389407905,0.0,0.629108867289486,0.524257389407905,0.104851477881581,0.0,0.104851477881581
"2017-03-30",26,2327,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0
"2017-03-22",36,155,10.008111838016067,0.0,0.0,0.0,10.008111838016067,0.0,10.008111838016067,0.0,10.008111838016067
"2017-04-02",38,1461,6.2,0.0,1.84,0.0,6.2,1.84,4.36,0.0,4.36
"2017-03-31",46,593,1.5,0.0,0.0,0.0,1.5,0.0,1.5,0.0,1.5
"2017-03-26",4,1883,0.0,0.0,11.009405177566006,0.0,0.0,11.009405177566006,-11.009405177566006,0.0,-11.009405177566006
"2017-04-02",41,424,0.2622689410629225,0.0,0.0,0.0,0.2622689410629225,0.0,0.2622689410629225,0.0,0.2622689410629225
"2017-03-28",33,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-03-21",37,1461,1.05176802204506,0.0,0.0,0.0,1.05176802204506,0.0,1.05176802204506,0.0,1.05176802204506
"2017-03-22",7,2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-04-02",12,2651,2.09815152850338,0.0,0.0,0.0,2.09815152850338,0.0,2.09815152850338,0.0,2.09815152850338
"2017-03-23",46,2327,0.525734714263185,0.0,0.0,0.0,0.525734714263185,0.0,0.525734714263185,0.0,0.525734714263185
"2017-03-22",19,419,0.2633713641583175,0.0,0.0,0.0,0.2633713641583175,0.0,0.2633713641583175,0.0,0.2633713641583175
"2017-03-27",18,2409,0.209702955763162,0.0,0.0,0.0,0.209702955763162,0.0,0.209702955763162,0.0,0.209702955763162
"2017-03-27",3,2555,12.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0
"2017-04-07",28,2555,2.4,0.0,0.28,0.0,2.4,0.28,2.12,0.0,2.12
"2017-04-07",40,2321,0.584296448646185,0.0,0.0,0.0,0.584296448646185,0.0,0.584296448646185,0.0,0.584296448646185
"2017-03-23",24,1486,0.0,0.0,0.1577204142789555,0.0,0.0,0.1577204142789555,-0.1577204142789555,0.0,-0.1577204142789555
"2017-03-25",28,377,7.33960345171067,0.0,16.933513677875332,0.0,7.33960345171067,16.933513677875332,-9.593910226164663,0.0,-9.593910226164663
"2017-03-30",21,2518,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0
"2017-04-04",39,399,2.10205475852646,0.0,0.0,0.0,2.10205475852646,0.0,2.10205475852646,0.0,2.10205475852646
"2017-03-31",1,659,0.2,0.0,0.22999999999999998,0.0,0.2,0.22999999999999998,-0.02999999999999997,0.0,-0.02999999999999997
"2017-04-07",10,2321,0.0,0.0,0.11685928972923701,0.0,0.0,0.11685928972923701,-0.11685928972923701,0.0,-0.11685928972923701
"2017-04-04",31,2636,5.0,0.0,0.6,0.0,5.0,0.6,4.4,0.0,4.4
"2017-03-25",14,2378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-03-23",28,2597,0.105146942852637,0.0,0.0,0.0,0.105146942852637,0.0,0.105146942852637,0.0,0.105146942852637
"2017-03-25",22,2426,1.04851477881581,0.0,0.0,0.0,1.04851477881581,0.0,1.04851477881581,0.0,1.04851477881581
"2017-03-29",25,563,0.7868398413730875,0.0,0.0,0.0,0.7868398413730875,0.0,0.7868398413730875,0.0,0.7868398413730875
"2017-03-25",4,1738,0.0,0.0,0.524257389407905,0.0,0.0,0.524257389407905,-0.524257389407905,0.0,-0.524257389407905
"2017-03-25",35,1685,2.621286947039525,0.0,0.0,0.0,2.621286947039525,0.0,2.621286947039525,0.0,2.621286947039525
"2017-03-30",16,405,1.25,0.0,7.55,0.0,1.25,7.55,-6.3,0.0,-6.3
"2017-04-06",44,2555,1.2,0.0,0.0,0.0,1.2,0.0,1.2,0.0,1.2
"2017-03-27",18,2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-04-04",48,2636,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0
"2017-03-27",35,2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-04-01",44,2518,1.0,0.0,0.8,0.0,1.0,0.8,0.19999999999999996,0.0,0.19999999999999996
"2017-03-27",14,1461,2.0,0.0,0.35,0.0,2.0,0.35,1.65,0.0,1.65
"2017-03-27",22,2645,0.0,0.0,0.2621286947039525,0.0,0.0,0.2621286947039525,-0.2621286947039525,0.0,-0.2621286947039525
"2017-04-01",31,1355,0.0,0.0,1.468706069952366,0.0,0.0,1.468706069952366,-1.468706069952366,0.0,-1.468706069952366
"2017-03-27",20,2415,0.943663300934229,0.0,0.0,0.0,0.943663300934229,0.0,0.943663300934229,0.0,0.943663300934229
"2017-03-21",10,2169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-04-02",42,2089,2.622689410629225,0.0,0.0,0.0,2.622689410629225,0.0,2.622689410629225,0.0,2.622689410629225
"2017-03-31",15,563,0.0,0.0,0.25098564152975755,0.0,0.0,0.25098564152975755,-0.25098564152975755,0.0,-0.25098564152975755
"2017-04-05",7,1711,0.936524453694066,0.0,0.0,0.0,0.936524453694066,0.0,0.936524453694066,0.0,0.936524453694066
"2017-03-31",8,155,0.0,0.0,3.9321083839662023,0.0,0.0,3.9321083839662023,-3.9321083839662023,0.0,-3.9321083839662023
"2017-04-05",6,2376,3.12174817898022,0.0,0.0,0.0,3.12174817898022,0.0,3.12174817898022,0.0,3.12174817898022
"2017-03-26",10,2378,1.04851477881581,0.0,0.0,0.0,1.04851477881581,0.0,1.04851477881581,0.0,1.04851477881581
"2017-03-31",29,212,0.0,0.0,8.0,0.0,0.0,8.0,-8.0,0.0,-8.0
"2017-03-27",19,2425,0.104851477881581,0.0,0.24115839912763629,0.0,0.104851477881581,0.24115839912763629,-0.13630692124605528,0.0,-0.13630692124605528
"2017-03-28",20,2455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2017-04-01",36,1486,0.0,0.0,1.258890917102028,0.0,0.0,1.258890917102028,-1.258890917102028,0.0,-1.258890917102028
"2017-03-30",31,2518,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
